Masked Gen ID,Min Run Time,Min Down Time,Max Stops per Day,Start Up Notification,Start Up bid Time 1,Start Up bid Time 2,Start Up bid Time 3,Start Up bid Time 4,Start Up bid Time 5,Start Up bid Time 6,Start Up bid Cost 1,Start Up bid Cost 2,Start Up bid Cost 3,Start Up bid Cost 4,Start Up bid Cost 5,Start Up bid Cost 6,Notification Hours To Start 1,Notification Hours To Start 2,Notification Hours To Start 3,Notification Hours To Start 4,Notification Hours To Start 5,Notification Hours To Start 6,Notification Hours Off line 1,Notification Hours Off line 2,Notification Hours Off line 3,Notification Hours Off line 4,Notification Hours Off line 5,Notification Hours Off line 6,Masked Bidder ID
47026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     265.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
27026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     265.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
75026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     265.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
87026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     265.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
55026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     265.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
7026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     265.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
67026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     265.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
17026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     265.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
53826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
33826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
93826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
23826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
43826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
13826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
83826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
3826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
63826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
79826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
59826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
19826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
99826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
89826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
9826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
69826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      58.70, , , , , ,     .50, , , , , ,    1.00, , , , , , 
1826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      62.14, , , , , ,     .50, , , , , ,    1.00, , , , , , 
86836180,   16.00,   48.00,    1,   13.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    6948.16,    8301.86,    9354.74,    9358.92,    9363.10,    9367.28,   13.00,   14.00,   15.00,   16.00,   19.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
43036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   30189.92,   33126.72,   35189.21,   39000.33,   39005.94,   39011.54,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
13036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   30189.92,   33126.72,   35189.21,   39000.33,   39005.94,   39011.54,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
63036180,   16.00,   48.00,    1,   16.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    9619.77,   11493.98,   12951.70,   12957.48,   12963.27,   12969.05,   16.00,   18.00,   19.00,   20.00,   22.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
79036180,   16.00,   48.00,    1,   16.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    9619.77,   11493.98,   12951.70,   12957.48,   12963.27,   12969.05,   16.00,   18.00,   19.00,   20.00,   22.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
37036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
66836180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
77036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
57036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
97036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
87036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
67036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
6836180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
17875750,    2.00,    4.00,    1,    1.00,    1.00,   24.00,   49.00, , , ,    3911.25,    4308.91,    4706.57, , , , , , , , , , , , , , , , 
11139750,    4.00,    4.00,    1,    4.00,    1.00,    5.00,   12.00,   48.00, , ,   15435.59,   15439.20,   25251.03,   29940.51, , ,    4.00,    8.00,   10.00, , , ,   12.00,   48.00,   49.00, , , , 
85036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     357.81, , , , , , , , , , , , , , , , , , 
95036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     983.52, , , , , , , , , , , , , , , , , , 
25036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     983.52, , , , , , , , , , , , , , , , , , 
5036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     667.23, , , , , , , , , , , , , , , , , , 
12036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     667.23, , , , , , , , , , , , , , , , , , 
65036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     667.23, , , , , , , , , , , , , , , , , , 
73036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     667.23, , , , , , , , , , , , , , , , , , 
53036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     667.23, , , , , , , , , , , , , , , , , , 
32036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     667.23, , , , , , , , , , , , , , , , , , 
22036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     667.23, , , , , , , , , , , , , , , , , , 
42036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     667.23, , , , , , , , , , , , , , , , , , 
27875750,    2.00,    8.00,    1,    1.00,    1.00,   24.00,   49.00, , , ,    2544.15,    3191.16,    3317.27, , , , , , , , , , , , , , , , 
3036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     356.96, , , , , , , , , , , , , , , , , , 
39697750,    1.00,    1.00,    3,     .00,  999.00, , , , , ,    1165.71, , , , , , , , , , , , , , , , , , 
99697750,    1.00,    2.00,    3,     .00,  999.00, , , , , ,    1165.71, , , , , , , , , , , , , , , , , , 
89036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,    1062.51, , , , , , , , , , , , , , , , , , 
86836180,   16.00,   48.00,    1,   13.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    6696.22,    8000.83,    9015.54,    9019.56,    9023.59,    9027.61,   13.00,   14.00,   15.00,   16.00,   19.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
29036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,       3.71, , , , , , , , , , , , , , , , , , 
49036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     314.86, , , , , , , , , , , , , , , , , , 
81097750,    1.00,    1.00,    2,     .50,  999.00, , , , , ,     126.68, , , , , , , , , , , , , , , , , , 
72697750,    1.00,    1.00,    2,     .50,  999.00, , , , , ,     180.21, , , , , , , , , , , , , , , , , , 
93036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   29643.62,   32501.82,   34509.11,   38218.23,   38223.69,   38229.14,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
43036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   29643.62,   32501.82,   34509.11,   38218.23,   38223.69,   38229.14,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
13036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   29643.62,   32501.82,   34509.11,   38218.23,   38223.69,   38229.14,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
63036180,   16.00,   48.00,    1,   16.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    9367.83,   11192.95,   12612.49,   12618.12,   12623.75,   12629.39,   16.00,   18.00,   19.00,   20.00,   22.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
59697750,    1.00,    1.00,    3,     .50,  999.00, , , , , ,     933.62, , , , , , , , , , , , , , , , , , 
79697750,    1.00,    1.00,    3,     .50,  999.00, , , , , ,     933.62, , , , , , , , , , , , , , , , , , 
69036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1906.20, , , , , , , , , , , , , , , , , , 
72036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1906.20, , , , , , , , , , , , , , , , , , 
52036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1906.20, , , , , , , , , , , , , , , , , , 
99036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     340.39, , , , , , , , , , , , , , , , , , 
35855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    8199.40,   14898.80,   21598.20,   21598.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
25855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    8199.40,   14898.80,   21598.20,   21598.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
15855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    9229.40,   16958.80,   24688.20,   24688.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
35855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    8199.40,   14898.80,   21598.20,   21598.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
25855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    8199.40,   14898.80,   21598.20,   21598.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
15855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    9229.40,   16958.80,   24688.20,   24688.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
35855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7169.40,   12838.80,   18508.20,   18508.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
25855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7169.40,   12838.80,   18508.20,   18508.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
15855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7169.40,   12838.80,   18508.20,   18508.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
77668750,    6.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    3534.00,    4092.00,    4651.00, , , , , , , , , , , , , , , , 
6068750,    6.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    3934.00,    4592.00,    5251.00, , , , , , , , , , , , , , , , 
77668750,    6.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    3747.33,    4358.67,    4971.00, , , , , , , , , , , , , , , , 
37668750,    6.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    3934.00,    4592.00,    5251.00, , , , , , , , , , , , , , , , 
70826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
50826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
30826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
90826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
20826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
40826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
10826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
60826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
76826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
56826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
36826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
46826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
96826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
26826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
86826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
16826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
66826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
77026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
97026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
57026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
37026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      54.99, , , , , ,     .50, , , , , ,    1.00, , , , , , 
47026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
27026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
75026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
87026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
55026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
7026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
67026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
17026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     268.40, , , , , ,     .50, , , , , ,    1.00, , , , , , 
53826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
33826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
93826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
23826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
43826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
13826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
83826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
3826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
63826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
79826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
59826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
19826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
99826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
89826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
9826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
69826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      60.19, , , , , ,     .50, , , , , ,    1.00, , , , , , 
1826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      63.63, , , , , ,     .50, , , , , ,    1.00, , , , , , 
6068750,    6.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    3975.67,    4644.08,    5313.50, , , , , , , , , , , , , , , , 
77668750,    6.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    3800.67,    4425.33,    5051.00, , , , , , , , , , , , , , , , 
37668750,    6.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    3975.67,    4644.08,    5313.50, , , , , , , , , , , , , , , , 
37036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
66836180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
77036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
57036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
97036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     105.66, , , , , , , , , , , , , , , , , , 
